id,Taxa,order,species,hunting,redlist
2501,mammals,RODENTIA,Meriones_tamariscinus,Not_Hunted,Non_threatened
2502,mammals,RODENTIA,Meriones_unguiculatus,Not_Hunted,Non_threatened
2503,mammals,EULIPOTYPHLA,Mesechinus_dauuricus,Not_Hunted,Non_threatened
2504,mammals,EULIPOTYPHLA,Mesechinus_hughi,Not_Hunted,Non_threatened
2505,mammals,CETARTIODACTYLA,Mesoplodon_densirostris,Not_Hunted,Non_threatened
2506,mammals,CETARTIODACTYLA,Mesoplodon_ginkgodens,Not_Hunted,Non_threatened
2507,mammals,CETARTIODACTYLA,Mesoplodon_peruvianus,Not_Hunted,Non_threatened
2508,mammals,RODENTIA,Micromys_minutus,Not_Hunted,Non_threatened
2509,mammals,RODENTIA,Microtus_agrestis,Not_Hunted,Non_threatened
2510,mammals,RODENTIA,Microtus_arvalis,Not_Hunted,Non_threatened
2511,mammals,RODENTIA,Microtus_clarkei,Not_Hunted,Non_threatened
2512,mammals,RODENTIA,Microtus_fortis,Not_Hunted,Non_threatened
2513,mammals,RODENTIA,Microtus_gregalis,Not_Hunted,Non_threatened
2514,mammals,RODENTIA,Microtus_ilaeus,Not_Hunted,Non_threatened
2515,mammals,RODENTIA,Microtus_kikuchii,Not_Hunted,Non_threatened
2516,mammals,RODENTIA,Microtus_limnophilus,Not_Hunted,Non_threatened
2517,mammals,RODENTIA,Microtus_maximowiczii,Not_Hunted,Non_threatened
2518,mammals,RODENTIA,Microtus_mongolicus,Not_Hunted,Non_threatened
2519,mammals,RODENTIA,Microtus_oeconomus,Not_Hunted,Non_threatened
2520,mammals,RODENTIA,Microtus_socialis,Not_Hunted,Non_threatened
2521,mammals,CHIROPTERA,Miniopterus_fuliginosus,Not_Hunted,Non_threatened
2522,mammals,CHIROPTERA,Miniopterus_fuscus,Not_Hunted,Threatened
2523,mammals,CHIROPTERA,Miniopterus_magnater,Not_Hunted,Non_threatened
2524,mammals,CHIROPTERA,Miniopterus_pusillus,Not_Hunted,Non_threatened
2525,mammals,EULIPOTYPHLA,Mogera_insularis,Not_Hunted,Non_threatened
2526,mammals,EULIPOTYPHLA,Mogera_kanoana,Not_Hunted,Non_threatened
2527,mammals,EULIPOTYPHLA,Mogera_robusta,Not_Hunted,Non_threatened
2528,mammals,EULIPOTYPHLA,Mogera_uchidai,Not_Hunted,Threatened
2529,mammals,EULIPOTYPHLA,Mogera_wogura,Not_Hunted,Non_threatened
2530,mammals,CHIROPTERA,Mops_trevori,Not_Hunted,Non_threatened
2531,mammals,CETARTIODACTYLA,Moschus_anhuiensis,Not_Hunted,Threatened
2532,mammals,CETARTIODACTYLA,Moschus_berezovskii,Hunted,Threatened
2533,mammals,CETARTIODACTYLA,Moschus_chrysogaster,Not_Hunted,Threatened
2534,mammals,CETARTIODACTYLA,Moschus_fuscus,Not_Hunted,Threatened
2535,mammals,CETARTIODACTYLA,Moschus_leucogaster,Not_Hunted,Threatened
2536,mammals,CETARTIODACTYLA,Moschus_moschiferus,Hunted,Threatened
2537,mammals,CETARTIODACTYLA,Muntiacus_crinifrons,Hunted,Threatened
2538,mammals,CETARTIODACTYLA,Muntiacus_feae,Not_Hunted,Non_threatened
2539,mammals,CETARTIODACTYLA,Muntiacus_gongshanensis,Not_Hunted,Non_threatened
2540,mammals,CETARTIODACTYLA,Muntiacus_muntjak,Not_Hunted,Non_threatened
2541,mammals,CETARTIODACTYLA,Muntiacus_putaoensis,Hunted,Non_threatened
2542,mammals,CETARTIODACTYLA,Muntiacus_reevesi,Hunted,Non_threatened
2543,mammals,CETARTIODACTYLA,Muntiacus_vaginalis,Hunted,Non_threatened
2544,mammals,CHIROPTERA,Murina_aurata,Not_Hunted,Non_threatened
2545,mammals,CHIROPTERA,Murina_bicolor,Not_Hunted,Non_threatened
2546,mammals,CHIROPTERA,Murina_chrysochaetes,Not_Hunted,Non_threatened
2547,mammals,CHIROPTERA,Murina_cyclotis,Not_Hunted,Non_threatened
2548,mammals,CHIROPTERA,Murina_eleryi,Not_Hunted,Non_threatened
2549,mammals,CHIROPTERA,Murina_gracilis,Not_Hunted,Non_threatened
2550,mammals,CHIROPTERA,Murina_harrisoni,Not_Hunted,Non_threatened
2551,mammals,CHIROPTERA,Murina_hilgendorfi,Not_Hunted,Non_threatened
2552,mammals,CHIROPTERA,Murina_huttoni,Not_Hunted,Non_threatened
2553,mammals,CHIROPTERA,Murina_leucogaster,Not_Hunted,Non_threatened
2554,mammals,CHIROPTERA,Murina_puta,Not_Hunted,Non_threatened
2555,mammals,CHIROPTERA,Murina_recondita,Not_Hunted,Non_threatened
2556,mammals,CHIROPTERA,Murina_shuipuensis,Not_Hunted,Non_threatened
2557,mammals,CHIROPTERA,Murina_ussuriensis,Not_Hunted,Non_threatened
2558,mammals,RODENTIA,Mus_caroli,Not_Hunted,Non_threatened
2559,mammals,RODENTIA,Mus_cervicolor,Not_Hunted,Non_threatened
2560,mammals,RODENTIA,Mus_cookii,Not_Hunted,Non_threatened
2561,mammals,RODENTIA,Mus_musculus,Not_Hunted,Non_threatened
2562,mammals,RODENTIA,Mus_pahari,Not_Hunted,Non_threatened
2563,mammals,CARNIVORA,Mustela_altaica,Not_Hunted,Non_threatened
2564,mammals,CARNIVORA,Mustela_erminea,Not_Hunted,Non_threatened
2565,mammals,CARNIVORA,Mustela_eversmanii,Hunted,Non_threatened
2566,mammals,CARNIVORA,Mustela_kathiah,Not_Hunted,Non_threatened
2567,mammals,CARNIVORA,Mustela_nivalis,Not_Hunted,Non_threatened
2568,mammals,CARNIVORA,Mustela_sibirica,Hunted,Non_threatened
2569,mammals,CARNIVORA,Mustela_strigidorsa,Not_Hunted,Non_threatened
2570,mammals,RODENTIA,Myodes_centralis,Not_Hunted,Non_threatened
2571,mammals,RODENTIA,Myodes_rufocanus,Not_Hunted,Non_threatened
2572,mammals,RODENTIA,Myodes_rutilus,Not_Hunted,Non_threatened
2573,mammals,RODENTIA,Myodes_shanseius,Not_Hunted,Non_threatened
2574,mammals,RODENTIA,Myopus_schisticolor,Not_Hunted,Non_threatened
2575,mammals,RODENTIA,Myospalax_aspalax,Not_Hunted,Non_threatened
2576,mammals,RODENTIA,Myospalax_myospalax,Not_Hunted,Non_threatened
2577,mammals,RODENTIA,Myospalax_psilurus,Not_Hunted,Non_threatened
2578,mammals,CHIROPTERA,Myotis_adversus,Not_Hunted,Non_threatened
2579,mammals,CHIROPTERA,Myotis_altarium,Not_Hunted,Non_threatened
2580,mammals,CHIROPTERA,Myotis_annectans,Not_Hunted,Non_threatened
2581,mammals,CHIROPTERA,Myotis_badius,Not_Hunted,Non_threatened
2582,mammals,CHIROPTERA,Myotis_blythii,Not_Hunted,Non_threatened
2583,mammals,CHIROPTERA,Myotis_bombinus,Not_Hunted,Non_threatened
2584,mammals,CHIROPTERA,Myotis_brandtii,Not_Hunted,Non_threatened
2585,mammals,CHIROPTERA,Myotis_chinensis,Not_Hunted,Non_threatened
2586,mammals,CHIROPTERA,Myotis_dasycneme,Not_Hunted,Non_threatened
2587,mammals,CHIROPTERA,Myotis_davidii,Not_Hunted,Non_threatened
2588,mammals,CHIROPTERA,Myotis_fimbriatus,Not_Hunted,Non_threatened
2589,mammals,CHIROPTERA,Myotis_formosus,Not_Hunted,Non_threatened
2590,mammals,CHIROPTERA,Myotis_frater,Not_Hunted,Non_threatened
2591,mammals,CHIROPTERA,Myotis_hasseltii,Not_Hunted,Non_threatened
2592,mammals,CHIROPTERA,Myotis_horsfieldii,Not_Hunted,Non_threatened
2593,mammals,CHIROPTERA,Myotis_ikonnikovi,Not_Hunted,Non_threatened
2594,mammals,CHIROPTERA,Myotis_laniger,Not_Hunted,Non_threatened
2595,mammals,CHIROPTERA,Myotis_longipes,Not_Hunted,Non_threatened
2596,mammals,CHIROPTERA,Myotis_macrodactylus,Not_Hunted,Non_threatened
2597,mammals,CHIROPTERA,Myotis_montivagus,Not_Hunted,Non_threatened
2598,mammals,CHIROPTERA,Myotis_muricola,Not_Hunted,Non_threatened
2599,mammals,CHIROPTERA,Myotis_nattereri,Not_Hunted,Non_threatened
2600,mammals,CHIROPTERA,Myotis_nipalensis,Not_Hunted,Non_threatened
2601,mammals,CHIROPTERA,Myotis_pequinius,Not_Hunted,Non_threatened
2602,mammals,CHIROPTERA,Myotis_petax,Not_Hunted,Non_threatened
2603,mammals,CHIROPTERA,Myotis_pilosus,Not_Hunted,Non_threatened
2604,mammals,CHIROPTERA,Myotis_siligorensis,Not_Hunted,Non_threatened
2605,mammals,CETARTIODACTYLA,Naemorhedus_baileyi,Hunted,Threatened
2606,mammals,CETARTIODACTYLA,Naemorhedus_caudatus,Not_Hunted,Threatened
2607,mammals,CETARTIODACTYLA,Naemorhedus_goral,Not_Hunted,Non_threatened
2608,mammals,CETARTIODACTYLA,Naemorhedus_griseus,Hunted,Threatened
2609,mammals,EULIPOTYPHLA,Nectogale_elegans,Not_Hunted,Non_threatened
2610,mammals,RODENTIA,Neodon_forresti,Not_Hunted,Non_threatened
2611,mammals,RODENTIA,Neodon_fuscus,Not_Hunted,Non_threatened
2612,mammals,RODENTIA,Neodon_irene,Not_Hunted,Non_threatened
2613,mammals,RODENTIA,Neodon_linzhiensis,Not_Hunted,Non_threatened
2614,mammals,RODENTIA,Neodon_sikimensis,Not_Hunted,Non_threatened
2615,mammals,CARNIVORA,Neofelis_nebulosa,Not_Hunted,Threatened
2616,mammals,EULIPOTYPHLA,Neohylomys_hainanensis,Not_Hunted,Threatened
2617,mammals,EULIPOTYPHLA,Neomys_fodiens,Not_Hunted,Non_threatened
2618,mammals,CETARTIODACTYLA,Neophocaena_asiaeorientalis,Not_Hunted,Threatened
2619,mammals,CETARTIODACTYLA,Neophocaena_phocaenoides,Not_Hunted,Threatened
2620,mammals,EULIPOTYPHLA,Neotetracus_sinensis,Not_Hunted,Non_threatened
2621,mammals,RODENTIA,Nesokia_indica,Not_Hunted,Non_threatened
2622,mammals,RODENTIA,Niviventer_andersoni,Not_Hunted,Non_threatened
2623,mammals,RODENTIA,Niviventer_brahma,Not_Hunted,Non_threatened
2624,mammals,RODENTIA,Niviventer_confucianus,Not_Hunted,Non_threatened
2625,mammals,RODENTIA,Niviventer_coninga,Not_Hunted,Non_threatened
2626,mammals,RODENTIA,Niviventer_cremoriventer,Not_Hunted,Non_threatened
2627,mammals,RODENTIA,Niviventer_culturatus,Not_Hunted,Non_threatened
2628,mammals,RODENTIA,Niviventer_eha,Not_Hunted,Non_threatened
2629,mammals,RODENTIA,Niviventer_excelsior,Not_Hunted,Non_threatened
2630,mammals,RODENTIA,Niviventer_fulvescens,Not_Hunted,Non_threatened
2631,mammals,RODENTIA,Niviventer_tenaster,Not_Hunted,Non_threatened
2632,mammals,PRIMATES,Nomascus_concolor,Not_Hunted,Threatened
2633,mammals,PRIMATES,Nomascus_hainanus,Not_Hunted,Threatened
2634,mammals,PRIMATES,Nomascus_leucogenys,Not_Hunted,Threatened
2635,mammals,PRIMATES,Nomascus_nasutus,Not_Hunted,Threatened
2636,mammals,CHIROPTERA,Nyctalus_aviator,Not_Hunted,Non_threatened
2637,mammals,CHIROPTERA,Nyctalus_noctula,Not_Hunted,Non_threatened
2638,mammals,CHIROPTERA,Nyctalus_plancyi,Not_Hunted,Non_threatened
2639,mammals,CARNIVORA,Nyctereutes_procyonoides,Hunted,Non_threatened
2640,mammals,PRIMATES,Nycticebus_bengalensis,Hunted,Threatened
2641,mammals,PRIMATES,Nycticebus_pygmaeus,Not_Hunted,Threatened
2642,mammals,LAGOMORPHA,Ochotona_alpina,Not_Hunted,Non_threatened
2643,mammals,LAGOMORPHA,Ochotona_argentata,Not_Hunted,Threatened
2644,mammals,LAGOMORPHA,Ochotona_cansus,Not_Hunted,Non_threatened
2645,mammals,LAGOMORPHA,Ochotona_curzoniae,Not_Hunted,Non_threatened
2646,mammals,LAGOMORPHA,Ochotona_dauurica,Not_Hunted,Non_threatened
2647,mammals,LAGOMORPHA,Ochotona_erythrotis,Not_Hunted,Non_threatened
2648,mammals,LAGOMORPHA,Ochotona_forresti,Not_Hunted,Non_threatened
2649,mammals,LAGOMORPHA,Ochotona_gloveri,Not_Hunted,Non_threatened
2650,mammals,LAGOMORPHA,Ochotona_hyperborea,Not_Hunted,Non_threatened
2651,mammals,LAGOMORPHA,Ochotona_iliensis,Not_Hunted,Threatened
2652,mammals,LAGOMORPHA,Ochotona_koslowi,Not_Hunted,Threatened
2653,mammals,LAGOMORPHA,Ochotona_ladacensis,Not_Hunted,Non_threatened
2654,mammals,LAGOMORPHA,Ochotona_macrotis,Not_Hunted,Non_threatened
2655,mammals,LAGOMORPHA,Ochotona_nubrica,Not_Hunted,Non_threatened
2656,mammals,LAGOMORPHA,Ochotona_pallasi,Not_Hunted,Non_threatened
2657,mammals,LAGOMORPHA,Ochotona_roylei,Not_Hunted,Non_threatened
2658,mammals,LAGOMORPHA,Ochotona_rutila,Not_Hunted,Non_threatened
2659,mammals,LAGOMORPHA,Ochotona_syrinx,Not_Hunted,Non_threatened
2660,mammals,LAGOMORPHA,Ochotona_thibetana,Not_Hunted,Non_threatened
2661,mammals,LAGOMORPHA,Ochotona_thomasi,Not_Hunted,Non_threatened
2662,mammals,CETARTIODACTYLA,Orcinus_orca,Not_Hunted,Non_threatened
2663,mammals,CARNIVORA,Otocolobus_manul,Not_Hunted,Non_threatened
2664,mammals,CETARTIODACTYLA,Ovis_ammon,Not_Hunted,Non_threatened
2665,mammals,CARNIVORA,Paguma_larvata,Hunted,Non_threatened
2666,mammals,CARNIVORA,Panthera_pardus,Hunted,Threatened
2667,mammals,CARNIVORA,Panthera_tigris,Not_Hunted,Threatened
2668,mammals,CARNIVORA,Panthera_uncia,Hunted,Threatened
2669,mammals,CETARTIODACTYLA,Pantholops_hodgsonii,Hunted,Non_threatened
2670,mammals,CARNIVORA,Paradoxurus_hermaphroditus,Not_Hunted,Non_threatened
2671,mammals,EULIPOTYPHLA,Parascaptor_leucura,Not_Hunted,Non_threatened
2672,mammals,CARNIVORA,Pardofelis_marmorata,Not_Hunted,Non_threatened
2673,mammals,CETARTIODACTYLA,Peponocephala_electra,Not_Hunted,Non_threatened
2674,mammals,RODENTIA,Petaurista_alborufus,Hunted,Non_threatened
2675,mammals,RODENTIA,Petaurista_caniceps,Not_Hunted,Non_threatened
2676,mammals,RODENTIA,Petaurista_elegans,Not_Hunted,Non_threatened
2677,mammals,RODENTIA,Petaurista_grandis,Not_Hunted,Non_threatened
2678,mammals,RODENTIA,Petaurista_hainana,Hunted,Non_threatened
2679,mammals,RODENTIA,Petaurista_leucogenys,Not_Hunted,Non_threatened
2680,mammals,RODENTIA,Petaurista_magnificus,Not_Hunted,Non_threatened
2681,mammals,RODENTIA,Petaurista_marica,Not_Hunted,Non_threatened
2682,mammals,RODENTIA,Petaurista_petaurista,Hunted,Non_threatened
2683,mammals,RODENTIA,Petaurista_philippensis,Hunted,Non_threatened
2684,mammals,RODENTIA,Petaurista_xanthotis,Not_Hunted,Non_threatened
2685,mammals,RODENTIA,Petaurista_yunanensis,Hunted,Non_threatened
2686,mammals,CARNIVORA,Phoca_largha,Hunted,Non_threatened
2687,mammals,RODENTIA,Phodopus_campbelli,Not_Hunted,Non_threatened
2688,mammals,RODENTIA,Phodopus_roborovskii,Not_Hunted,Non_threatened
2689,mammals,CETARTIODACTYLA,Physeter_macrocephalus,Not_Hunted,Threatened
2690,mammals,CHIROPTERA,Pipistrellus_abramus,Not_Hunted,Non_threatened
2691,mammals,CHIROPTERA,Pipistrellus_ceylonicus,Not_Hunted,Non_threatened
2692,mammals,CHIROPTERA,Pipistrellus_coromandra,Not_Hunted,Non_threatened
2693,mammals,CHIROPTERA,Pipistrellus_javanicus,Not_Hunted,Non_threatened
2694,mammals,CHIROPTERA,Pipistrellus_kuhlii,Not_Hunted,Non_threatened
2695,mammals,CHIROPTERA,Pipistrellus_paterculus,Not_Hunted,Non_threatened
2696,mammals,CHIROPTERA,Pipistrellus_pipistrellus,Not_Hunted,Non_threatened
2697,mammals,CHIROPTERA,Pipistrellus_pulveratus,Not_Hunted,Non_threatened
2698,mammals,CHIROPTERA,Pipistrellus_savii,Not_Hunted,Non_threatened
2699,mammals,CHIROPTERA,Pipistrellus_tenuis,Not_Hunted,Non_threatened
2700,mammals,CHIROPTERA,Plecotus_auritus,Not_Hunted,Non_threatened
2701,mammals,CHIROPTERA,Plecotus_austriacus,Not_Hunted,Non_threatened
2702,mammals,CHIROPTERA,Plecotus_taivanus,Not_Hunted,Non_threatened
2703,mammals,CARNIVORA,Prionailurus_bengalensis,Hunted,Non_threatened
2704,mammals,CARNIVORA,Prionodon_pardicolor,Hunted,Non_threatened
2705,mammals,CETARTIODACTYLA,Procapra_gutturosa,Hunted,Non_threatened
2706,mammals,CETARTIODACTYLA,Procapra_picticaudata,Not_Hunted,Non_threatened
2707,mammals,CETARTIODACTYLA,Procapra_przewalskii,Hunted,Threatened
2708,mammals,RODENTIA,Proedromys_bedfordi,Not_Hunted,Threatened
2709,mammals,RODENTIA,Proedromys_liangshanensis,Not_Hunted,Non_threatened
2710,mammals,CETARTIODACTYLA,Pseudois_nayaur,Hunted,Non_threatened
2711,mammals,CETARTIODACTYLA,Pseudorca_crassidens,Not_Hunted,Non_threatened
2712,mammals,RODENTIA,Pteromys_volans,Hunted,Non_threatened
2713,mammals,CHIROPTERA,Pteropus_dasymallus,Not_Hunted,Threatened
2714,mammals,CHIROPTERA,Pteropus_giganteus,Not_Hunted,Non_threatened
2715,mammals,CARNIVORA,Pusa_hispida,Not_Hunted,Non_threatened
2716,mammals,RODENTIA,Pygeretmus_pumilio,Not_Hunted,Non_threatened
2717,mammals,CETARTIODACTYLA,Rangifer_tarandus,Not_Hunted,Threatened
2718,mammals,RODENTIA,Rattus_andamanensis,Not_Hunted,Non_threatened
2719,mammals,RODENTIA,Rattus_exulans,Not_Hunted,Non_threatened
2720,mammals,RODENTIA,Rattus_losea,Not_Hunted,Non_threatened
2721,mammals,RODENTIA,Rattus_nitidus,Not_Hunted,Non_threatened
2722,mammals,RODENTIA,Rattus_norvegicus,Hunted,Non_threatened
2723,mammals,RODENTIA,Rattus_pyctoris,Not_Hunted,Non_threatened
2724,mammals,RODENTIA,Rattus_tanezumi,Not_Hunted,Non_threatened
2725,mammals,RODENTIA,Ratufa_bicolor,Hunted,Non_threatened
2726,mammals,PERISSODACTYLA,Rhinoceros_sondaicus,Not_Hunted,Threatened
2727,mammals,PERISSODACTYLA,Rhinoceros_unicornis,Not_Hunted,Threatened
2728,mammals,CHIROPTERA,Rhinolophus_affinis,Not_Hunted,Non_threatened
2729,mammals,CHIROPTERA,Rhinolophus_ferrumequinum,Not_Hunted,Non_threatened
2730,mammals,CHIROPTERA,Rhinolophus_formosae,Not_Hunted,Non_threatened
2731,mammals,CHIROPTERA,Rhinolophus_huananus,Not_Hunted,Non_threatened
2732,mammals,CHIROPTERA,Rhinolophus_lepidus,Not_Hunted,Non_threatened
2733,mammals,CHIROPTERA,Rhinolophus_luctus,Not_Hunted,Non_threatened
2734,mammals,CHIROPTERA,Rhinolophus_macrotis,Not_Hunted,Non_threatened
2735,mammals,CHIROPTERA,Rhinolophus_marshalli,Not_Hunted,Non_threatened
2736,mammals,CHIROPTERA,Rhinolophus_osgoodi,Not_Hunted,Non_threatened
2737,mammals,CHIROPTERA,Rhinolophus_paradoxolophus,Not_Hunted,Non_threatened
2738,mammals,CHIROPTERA,Rhinolophus_pearsonii,Not_Hunted,Non_threatened
2739,mammals,CHIROPTERA,Rhinolophus_pusillus,Not_Hunted,Non_threatened
2740,mammals,CHIROPTERA,Rhinolophus_rex,Not_Hunted,Non_threatened
2741,mammals,CHIROPTERA,Rhinolophus_schnitzleri,Not_Hunted,Non_threatened
2742,mammals,CHIROPTERA,Rhinolophus_sinicus,Not_Hunted,Non_threatened
2743,mammals,CHIROPTERA,Rhinolophus_stheno,Not_Hunted,Non_threatened
2744,mammals,CHIROPTERA,Rhinolophus_thomasi,Not_Hunted,Non_threatened
2745,mammals,CHIROPTERA,Rhinolophus_xinanzhongguoensis,Not_Hunted,Non_threatened
2746,mammals,CHIROPTERA,Rhinolophus_yunanensis,Not_Hunted,Non_threatened
2747,mammals,PRIMATES,Rhinopithecus_bieti,Not_Hunted,Threatened
2748,mammals,PRIMATES,Rhinopithecus_brelichi,Not_Hunted,Threatened
2749,mammals,PRIMATES,Rhinopithecus_roxellana,Hunted,Threatened
2750,mammals,PRIMATES,Rhinopithecus_strykeri,Not_Hunted,Threatened
2751,mammals,RODENTIA,Rhizomys_pruinosus,Hunted,Non_threatened
2752,mammals,RODENTIA,Rhizomys_sinensis,Hunted,Non_threatened
2753,mammals,RODENTIA,Rhizomys_sumatrensis,Not_Hunted,Non_threatened
2754,mammals,RODENTIA,Rhombomys_opimus,Not_Hunted,Non_threatened
2755,mammals,CHIROPTERA,Rousettus_amplexicaudatus,Not_Hunted,Non_threatened
2756,mammals,CHIROPTERA,Rousettus_leschenaultii,Not_Hunted,Non_threatened
2757,mammals,CETARTIODACTYLA,Rucervus_eldii,Not_Hunted,Threatened
2758,mammals,CETARTIODACTYLA,Rusa_unicolor,Hunted,Threatened
2759,mammals,CETARTIODACTYLA,Saiga_tatarica,Hunted,Threatened
2760,mammals,RODENTIA,Salpingotus_crassicauda,Not_Hunted,Non_threatened
2761,mammals,RODENTIA,Salpingotus_kozlovi,Not_Hunted,Non_threatened
2762,mammals,EULIPOTYPHLA,Scapanulus_oweni,Not_Hunted,Non_threatened
2763,mammals,EULIPOTYPHLA,Scaptochirus_moschatus,Not_Hunted,Non_threatened
2764,mammals,EULIPOTYPHLA,Scaptonyx_fusicaudus,Not_Hunted,Non_threatened
2765,mammals,RODENTIA,Sciurotamias_davidianus,Hunted,Non_threatened
2766,mammals,RODENTIA,Sciurus_vulgaris,Hunted,Non_threatened
2767,mammals,CHIROPTERA,Scotomanes_ornatus,Not_Hunted,Non_threatened
2768,mammals,CHIROPTERA,Scotophilus_heathii,Not_Hunted,Non_threatened
2769,mammals,CHIROPTERA,Scotophilus_kuhlii,Not_Hunted,Non_threatened
2770,mammals,CHIROPTERA,Scotozous_dormeri,Not_Hunted,Non_threatened
2771,mammals,PRIMATES,Semnopithecus_schistaceus,Not_Hunted,Non_threatened
2772,mammals,RODENTIA,Sicista_caudata,Not_Hunted,Non_threatened
2773,mammals,RODENTIA,Sicista_concolor,Not_Hunted,Non_threatened
2774,mammals,RODENTIA,Sicista_subtilis,Not_Hunted,Non_threatened
2775,mammals,RODENTIA,Sicista_tianshanica,Not_Hunted,Non_threatened
2776,mammals,EULIPOTYPHLA,Sorex_asper,Not_Hunted,Non_threatened
2777,mammals,EULIPOTYPHLA,Sorex_bedfordiae,Not_Hunted,Non_threatened
2778,mammals,EULIPOTYPHLA,Sorex_buchariensis,Not_Hunted,Non_threatened
2779,mammals,EULIPOTYPHLA,Sorex_caecutiens,Not_Hunted,Non_threatened
2780,mammals,EULIPOTYPHLA,Sorex_cansulus,Not_Hunted,Non_threatened
2781,mammals,EULIPOTYPHLA,Sorex_cylindricauda,Not_Hunted,Non_threatened
2782,mammals,EULIPOTYPHLA,Sorex_daphaenodon,Not_Hunted,Non_threatened
2783,mammals,EULIPOTYPHLA,Sorex_excelsus,Not_Hunted,Non_threatened
2784,mammals,EULIPOTYPHLA,Sorex_gracillimus,Not_Hunted,Non_threatened
2785,mammals,EULIPOTYPHLA,Sorex_isodon,Not_Hunted,Non_threatened
2786,mammals,EULIPOTYPHLA,Sorex_kozlovi,Not_Hunted,Non_threatened
2787,mammals,EULIPOTYPHLA,Sorex_minutissimus,Not_Hunted,Non_threatened
2788,mammals,EULIPOTYPHLA,Sorex_minutus,Not_Hunted,Non_threatened
2789,mammals,EULIPOTYPHLA,Sorex_mirabilis,Not_Hunted,Non_threatened
2790,mammals,EULIPOTYPHLA,Sorex_planiceps,Not_Hunted,Non_threatened
2791,mammals,EULIPOTYPHLA,Sorex_roboratus,Not_Hunted,Non_threatened
2792,mammals,EULIPOTYPHLA,Sorex_sinalis,Not_Hunted,Non_threatened
2793,mammals,EULIPOTYPHLA,Sorex_thibetanus,Not_Hunted,Non_threatened
2794,mammals,EULIPOTYPHLA,Sorex_tundrensis,Not_Hunted,Non_threatened
2795,mammals,EULIPOTYPHLA,Sorex_unguiculatus,Not_Hunted,Non_threatened
2796,mammals,EULIPOTYPHLA,Soriculus_nigrescens,Not_Hunted,Non_threatened
2797,mammals,CETARTIODACTYLA,Sousa_chinensis,Not_Hunted,Threatened
2798,mammals,RODENTIA,Spermophilus_alashanicus,Not_Hunted,Non_threatened
2799,mammals,RODENTIA,Spermophilus_brevicauda,Not_Hunted,Non_threatened
2800,mammals,RODENTIA,Spermophilus_dauricus,Not_Hunted,Non_threatened
2801,mammals,RODENTIA,Spermophilus_pallidicauda,Not_Hunted,Non_threatened
2802,mammals,RODENTIA,Spermophilus_relictus,Not_Hunted,Non_threatened
2803,mammals,CHIROPTERA,Sphaerias_blanfordi,Not_Hunted,Non_threatened
2804,mammals,CETARTIODACTYLA,Stenella_attenuata,Not_Hunted,Non_threatened
2805,mammals,CETARTIODACTYLA,Stenella_coeruleoalba,Not_Hunted,Non_threatened
2806,mammals,CETARTIODACTYLA,Stenella_longirostris,Not_Hunted,Non_threatened
2807,mammals,CETARTIODACTYLA,Steno_bredanensis,Not_Hunted,Non_threatened
2808,mammals,RODENTIA,Stylodipus_andrewsi,Not_Hunted,Non_threatened
2809,mammals,RODENTIA,Stylodipus_telum,Not_Hunted,Non_threatened
2810,mammals,EULIPOTYPHLA,Suncus_etruscus,Not_Hunted,Non_threatened
2811,mammals,EULIPOTYPHLA,Suncus_murinus,Not_Hunted,Non_threatened
2812,mammals,CETARTIODACTYLA,Sus_scrofa,Hunted,Non_threatened
2813,mammals,CHIROPTERA,Tadarida_insignis,Not_Hunted,Non_threatened
2814,mammals,CHIROPTERA,Tadarida_latouchei,Not_Hunted,Non_threatened
2815,mammals,RODENTIA,Tamias_sibiricus,Not_Hunted,Non_threatened
2816,mammals,RODENTIA,Tamiops_macclellandii,Not_Hunted,Non_threatened
